Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mef2d	1057.37841342899	-1.38268026675108	0.169350777280724	-8.16459356699075	3.2251925886614e-16	1.62043793905607e-14
1700113A16Rik	76.0360925563335	-1.37677565357774	0.346300620754326	-3.97566614399589	7.01825258741639e-05	0.000498712435662666
Glmp	770.281224923436	-1.01977754993159	0.167606379392798	-6.08435999647521	1.16957549458174e-09	2.42469275672836e-08
Lmna	490.516836646411	-1.78659923130389	0.247045057608299	-7.23187603346685	4.76366953029813e-13	1.64951713573458e-11
Mex3a	39.6826146141918	-1.62693492579684	0.471508632089261	-3.45048810365968	0.000559573828804366	0.00297479663678072
Syt11	235.179454872716	6.6385350215499	0.427657184911631	15.5230293229416	2.42335153621619e-54	1.19415307238469e-51
Hcn3	34.569494906598	1.14932135756569	0.418433722219497	2.74672259078296	0.00601940243626596	0.0220470508900627
Adam15	512.430388252675	-1.32793776822462	0.165222735487468	-8.03725809469695	9.1871028639581e-16	4.40843302970154e-14
She	221.417665560065	-2.50958339205761	0.252590362293535	-9.93538854479816	2.92035196111962e-23	2.51111069301105e-21
Il6ra	309.855376337504	-1.31569517975968	0.247867967834275	-5.30804843907604	1.1080519900237e-07	1.54644467278689e-06
Rab13	54.2280348699048	2.95641680118167	0.465546352651516	6.35042415077128	2.14722062497618e-10	4.92132211935506e-09
S100a10	191.214027202935	5.83840439371786	0.423604835197944	13.7826670250109	3.24074754507391e-43	9.02618642336672e-41
Fam63a	55.113188669938	1.11811861208602	0.376513467587625	2.96966432369594	0.00298125318122173	0.0124456877672899
Plekho1	2728.5302079619	-1.04534539140937	0.182491726095741	-5.72817964832524	1.01514033470828e-08	1.72264608851424e-07
Hist2h2be	94.9665077663101	-1.21096146338878	0.320792118258671	-3.77491027510943	0.000160065266176972	0.00101926252000962
Lix1l	127.809980236027	-1.10122659244797	0.249179945930669	-4.41940296734141	9.8973947313316e-06	8.71514923009075e-05
Nudt17	46.5162911005598	1.63015629140793	0.434341222572878	3.75316964333131	0.00017461260053421	0.00109879009727126
Fmo5	144.174169448765	1.32447312247276	0.290471761300879	4.55973109585973	5.12191644913801e-06	4.86810041145076e-05
Prkab2	990.101190024379	1.38861460772501	0.232116379321845	5.98240680723182	2.19864310052068e-09	4.2875213704522e-08
Phgdh	1559.92610587484	3.17105888031548	0.147693038879673	21.4706048732531	2.93177756834844e-102	7.51238684113604e-99
Slc22a15	233.083918692108	2.00257121503199	0.21356280023395	9.37696646063005	6.78980922888611e-21	4.75360851587371e-19
Tspan2	1807.67121975671	1.1690270107558	0.146138097380926	7.9994678438203	1.24958077144638e-15	5.86433290980621e-14
Magi3	79.2711515679532	1.39460848763999	0.326635570438063	4.26961609162662	1.95809711346037e-05	0.00016030121544827
Slc16a1	157.435203376088	3.6976474174977	0.293231468669638	12.6099952173399	1.86004305627486e-36	4.25551279232027e-34
Adora3	30.5388565856217	-3.67724832336778	1.13301253003457	-3.24554956444796	0.00117224156302802	0.00561796317275759
Kcna3	49.5467986256532	3.28433792469471	0.467277862549344	7.02866150511867	2.0852416319856e-12	6.48449412354357e-11
AI504432	211.655375601359	3.70947966072752	0.275497995749453	13.4646339282303	2.52566842170815e-41	6.60384975896425e-39
Csf1	45.4156978953186	2.13641202358715	0.461540127275999	4.62887601170501	3.6765580387208e-06	3.62897238768034e-05
Gstm4	25.1634446146682	3.48438663341329	0.674835340959215	5.16331380698076	2.42615900053464e-07	3.1653716002902e-06
Fam102b	809.750875618099	-1.03735318542138	0.181128840940825	-5.72715631609592	1.02128058015258e-08	1.7307733853062e-07
Ntng1	7.88011898102013	6.40486436411956	1.72589209673374	3.7110456535729	0.000206404870746955	0.00126589717760172
Extl2	81.9891145807628	-1.04401400632193	0.303954265942726	-3.43477333040179	0.000593049659230652	0.00312809890245497
Frrs1	129.097533621381	-1.01916668372607	0.243853918872749	-4.17941482522536	2.92260153749992e-05	0.000228877572728906
Snx7	62.5151889002927	8.75282245157782	1.47399904363023	5.93814662865789	2.8826217838553e-09	5.47142967329691e-08
Abcd3	17.8210311572961	2.15368004672699	0.730967941401719	2.94633994836634	0.00321558783360511	0.0132342150093635
Pde5a	10.5212476488786	2.96546033494109	0.930074146690934	3.18841282223763	0.00143056139154793	0.00663589882277771
Sec24d	970.604435677034	1.0956239925304	0.146226481750897	7.49265098504417	6.74962129751228e-14	2.59688132323505e-12
Ank2	108.011088435879	9.15659206406336	1.42960793624051	6.40496728644552	1.50401625604746e-10	3.56841782823705e-09
Col25a1	189.944624053083	1.35077691633976	0.235645413250886	5.73224361851516	9.91107788776117e-09	1.69038071333388e-07
Rpl34	50.7839580333807	-1.70778265386308	0.485035457412561	-3.52094393876545	0.000430013519061568	0.00238189935417934
Hadh	287.974183991487	-1.34259958159108	0.194194520041755	-6.9136841827586	4.72225861979869e-12	1.41029318034641e-10
Gbp3	116.998159199867	-2.72163364063192	0.363649075254017	-7.48423088586377	7.19673388223911e-14	2.74418316962046e-12
Gbp2b	374.113390488596	-5.79322343607639	0.770514590656974	-7.51864209493663	5.53480700153925e-14	2.14604380505684e-12
Gbp2	466.148160023065	-2.7654503655237	0.257505646844458	-10.7393775608895	6.64911485057095e-27	7.74440540595591e-25
Ccbl2	54.3717216929175	-2.10009424192311	0.381893312138253	-5.49916475406312	3.81594467459706e-08	5.84807214963368e-07
Lmo4	1015.85703395123	1.29918684749117	0.168534152045612	7.70874527045154	1.27060735364108e-14	5.33738407044246e-13
Lpar3	32.6445011002487	3.8434613921778	0.621009988202008	6.18904923462772	6.05281774428942e-10	1.31216076040332e-08
Prkacb	231.079753614732	-2.57131441453718	0.262599725286843	-9.7917635356567	1.2214657967508e-22	1.00963998632073e-20
Adgrl2	214.130153981765	4.66013015366626	0.333927389149531	13.9555193886162	2.91172775265947e-44	8.29001243712736e-42
