Gene	SMRT_0hr	SMRT_6hr_CpG	NCoR1_0hr	NCoR1_6hr_CpG
Cebpb	0.811531460919881	-0.823126364762312	0.533565257746052	2.34847744781595
Cebpz	0.185037426442448	0.584335971727192	-0.0886209304436032	-1.03432077949929
Celf4	-0.59291676509129	-1.027613067265	-0.638045751978685	-1.67639133274974
Celsr1	-2.01596207862678	-2.18807245229368	-3.65018427160507	-2.1680528992901
Celsr2	0.906208599732447	1.42550722103576	0.936169885073465	6.38571451316486
Cend1	3.454908001093	2.95843973663185	-1.31833381926934	-1.02893151031067
Cep131	-1.10556380784409	-1.7157104124597	-1.75118699333685	-0.666159126220004
Cep19	-0.0452393999360257	-0.655357181720089	-0.112238002847094	-0.798790811185653
Cep85l	0.0699583695617717	-1.18988703471419	0.560289952454005	0.665723739379264
Cerk	-1.79553892675002	-2.38027646642403	-1.56441177977471	-1.23688986880645
Cers4	2.91583703355609	2.45408961871403	-3.29238679100689	-3.39098529279411
Cers6	-1.02844522496711	-0.98037736309697	-2.14202530739014	-1.73729080228562
Cfap74	3.79676727035644	4.59212272660247	5.29031240523546	1.67026571111125
Cfap97	0.556411477738291	0.604883543849076	-0.770147107443147	-1.01730026631371
Cfb	0.124918278565902	-2.3954883096632	-0.696615168184134	1.0497789406583
Cfh	0.830226086344096	0.598623004395351	0.91339115544102	2.21439485346244
Cflar	1.01699477387337	0.223859566191908	0.737345233060942	0.902557134000794
Cfp	-0.206018323861261	-1.58588793183129	0.788948580034553	3.01030895821699
Cgref1	0.812976605744765	1.34229469882373	0.878460609624254	0.945592851095466
Chac1	2.11847382106385	2.31756136502674	-0.560662417001832	2.46561456033347
Chd3	-1.14248709001272	-0.694580101289984	-0.895038968962948	-1.44586799144942
Chd3os	0.60373854560014	0.77795982927733	-1.610507502042	-1.44473980556819
Chd7	0.0605423450919864	-0.580979563085415	0.307695847056241	1.99996798068997
Chic1	-0.841593676733942	-0.631164400519396	6.73606249510347	8.66305242752552
Chpt1	-0.303227193629464	1.48720453312716	1.00179347912757	2.16927911676221
Chrm2	5.3287657910126	3.5001577856487	5.57614655441926	3.01066225080658
Chrna5	4.41425519058973	2.19427164134282	1.64856382772683	3.78230400626269
Chrnb1	-1.50190897535187	-1.21925884269154	-1.6859833678032	-0.718525041288552
Chst1	-6.46097285024289	-8.82093013672267	-5.73599529922024	-0.0918321318088389
Chst11	0.0938127563450519	-1.59781699936716	0.464147535553552	2.39479894809962
Chst15	-1.35896921167665	-1.42724671918132	0.426893261533694	1.70350319596938
Chst3	3.80974935026137	2.15248282786587	1.54563904858133	-1.03662592254067
Chst7	0.785109358463055	-0.874022102059621	2.56523728684365	1.96942102751522
Chsy3	1.05883917612851	0.883750643922937	1.05178955277924	1.82625805347005
Ciart	0.740645463108517	1.83798731571803	0.799194922585848	1.62321808557356
Cib3	3.06962940511256	5.28907640815756	1.92734234201901	2.80377798632551
Cisd3	-0.812001251634063	-0.740899066795183	-1.0857998205735	-0.857980091777161
Clcn2	-1.40322762331717	-1.35858572973737	-0.883773256484026	-1.12014808796978
Cldn4	0	-1.58949995123411	1.23355187273772	7.67233353292852
Cldn7	0.614600718519604	2.59406555326566	-0.627122391698445	1.34145591140177
Clec12a	1.24856552318303	-0.00350377114407258	2.16757443278691	2.4553186139931
Clec2i	0.657819317033569	0.892086033096116	0.130030835686781	-1.50004121635979
Clec4a1	-2.64884009674341	0.127724037627854	4.41944485256835	0.159806032753457
Clec4a2	-3.28760570300344	-3.67423229988795	3.52089370083492	0.221546479229433
Clec4a4	-3.61074305471731	-2.07631892690305	2.28419376621211	-2.24394348639527
Clec4b1	-1.55823327830326	-3.48197717865734	2.35401828193758	1.26415149114288
Clec5a	1.06127796923008	0.97136477614621	2.75399530525791	3.02257055882916
Clip1	0.43670998330382	1.12741329382135	0.458425079809126	1.0081621799971
Clip3	8.56747875202858	6.23071714775528	-0.747863030481235	-4.40984580728377
Cln8	-0.328466743483407	0.619068830486971	-0.890876405433798	-2.50221913880472
Clstn1	-2.46022425962326	-2.42514188120352	-1.4971227191372	-1.14405162998597
Cmpk2	-2.21202203703988	0.793021628149348	0.846670516960206	6.26766490890472
Cmya5	2.38189714357333	1.87827249522273	2.81931171752523	2.2377488663147
Cnbd2	-0.541729605023288	-1.91157445669694	-0.238424688342254	0.868519311406492
Cnksr3	-1.91649328040346	-1.92571576591687	0.539440622492285	0.920714255590186
Cnn3	0.745614019865643	0.104885045154924	-1.57970289677377	0.935832173563226
Cnnm1	-0.967262872026238	-2.15696937884717	1.45230499184135	1.80278564596505
Cnnm3	-0.404619533436373	-0.61437165122055	0.541476968825891	1.15216661121155
Cnnm4	-0.830660024629032	-1.11451089346051	0.176161008079489	0.772120302774075
Cnp	-0.776772207259419	0.457468231193293	-1.26673272909132	-0.378458510187196
Cnpy1	6.78420083767264	6.61413835978342	-1.72209532799409	-1.38787267250209
Cntn3	3.46932512518039	3.75941696081231	4.39768674992737	4.73045442750762
Cntnap1	-0.862613819917308	-1.57137674807379	-1.53669138565109	-1.88323205046422
Cobll1	8.16407488496811	6.56799033222595	1.90808757885126	1.78645571413562
Cog6	-0.466744415881297	-0.797467062429721	-0.735240190981834	-1.21608004414327
Col11a2	-0.815334974654292	-1.64175079870697	-2.04487487463476	-1.00691616071118
Col12a1	3.60025380948963	3.01681951534399	0.819999662677102	1.13044465611516
Col15a1	-0.730484602810887	-1.35514073806722	0.65318652039112	1.52550387832666
Col17a1	-0.113893786136093	-3.6324002625796	-0.6212695672554	0.736154074913584
Col23a1	1.37385943886415	3.07137809290725	-3.15363037278117	-2.11304878510148
Col25a1	1.66081310754269	0.906867371393859	0.757717540046125	-0.655143393621
Col4a1	4.29411024903913	4.01678436619124	2.0323195177795	2.34542159504374
Col4a2	4.07071726502966	3.46215054178129	2.14527962054251	2.61828641467658
Commd8	1.09367802688474	1.36273409134934	0.865942650483322	0.271087946585574
Copz2	-1.29629260242649	-0.968450855750069	-1.66097552823019	-1.20587133275667
Coro2a	-1.24524277530245	-0.873776365814708	0.59397236462738	1.57976653648798
Cp	0.423964853957554	-1.34657435633235	0.952711316641624	3.34062779640919
Cpd	-0.325900605460625	-1.58783926276924	-0.280533236073304	-0.697357161856099
Cpeb2	1.0228945763771	0.34845114534399	1.4957951442765	1.88736006362394
Cpeb3	-0.55255850696352	1.55023975811532	1.20999129600775	1.29119885260502
Cpm	-2.20436128490471	-0.352524794765511	-1.34549133183455	-0.591707639877528
Cpne8	2.59658364405348	1.70098688403425	2.51285039322496	3.42144807284732
Cpq	0.726931379150833	0.705670509912078	-0.0125308097608052	2.08003419624441
Cpt1a	-1.35645275581618	-1.13877579419082	0.385291981662436	1.50999288223218
Crip2	0.313994084300134	0.699771210328168	-1.85114781277493	-1.43190049520252
Crot	-0.489048797768056	-2.26642140923187	0.517266092720668	1.9733873752291
Csf1	1.15960960711083	2.42368198238412	-1.21569107399078	2.14881590858741
Csf1r	-5.39162548069433	-4.89281083479366	-1.14762244292794	-4.27076562316421
Csf2ra	1.28691755580592	0.893428596877491	0.448047008414282	1.00925869356782
Csf2rb2	-1.7459863593817	-0.998677692715326	-0.391328392060137	1.35837391047962
Csrnp1	-1.54105700364552	-1.28661017227802	1.76583575951813	2.36877736783916
Csrp2	2.3433388097865	3.8374927778099	-0.0916496918355573	0.868103331004902
Ctgf	0.595872860843974	2.4118876587752	2.01107262870337	4.2032845656035
Ctla2b	1.83824219488953	1.79151519156546	0.662878890949767	1.60777294191549
Ctla4	3.12806140505887	0.936699443700135	2.85613679748751	3.97446077743952
Ctnnd2	6.36196035589955	6.6293482692091	2.10786716123662	3.66565709887507
Ctsa	-1.10470267325305	-1.46076171821729	0.694118127018404	0.70611785868437
Ctsb	-0.287930556700934	-0.848034091698422	0.186790053744054	1.04471253902165
Ctsc	0.645595912756657	0.062133226390294	1.05566111199536	0.971237410381179
Ctsd	-1.26067493751217	-1.40334523626682	1.40976672301217	1.25852098746206
Ctsl	0.835598963261151	0.769671679451598	0.74594049601446	1.71581216705857
Cttn	0.620169625023057	0.507226731882432	-4.4753544583499	-4.31681832519759
Cubn	1.11176647806316	1.97139549989825	3.02473979001541	4.15375939519239
Cwh43	2.72579729020623	1.01940955614248	-0.217997696612334	3.15519259263098
Cxcl11	1.54733355314759	-0.729928789034751	0	5.07502003282231
Cxcl13	0.0937842952243057	1.87157066315713	0	4.98736827177049
Cxcl2	3.53387816006213	3.79346415890878	5.14664929019784	6.04951276434902
Cxcr3	-0.232925502930371	1.59930522800668	-2.17628814475513	-1.40801069819889
Cxcr4	2.33969120257696	1.55538765161981	1.40688308423406	0.989529098799939
Cxx1a	1.20791351123886	-0.80115436705239	1.36572186165103	0.394466709746314
Cxx1b	1.14779968999064	0.204746286867576	0.673487995111136	-0.230121905445493
Cxx1c	0.658145898290868	0.484626361643655	0.690409173341297	1.50649680651366
Cybb	-0.54144393162451	1.73257804959544	1.98258023739819	4.0305044242034
Cyfip1	-0.0760091927332705	-1.03586336541769	-0.0557724768843156	1.18955045254226
Cyp26b1	0.627858443233357	2.27037234429749	1.66280518515653	1.19283307294805
Cyp27a1	0.927419685792294	2.10474167878529	0.7280672120563	2.41027011057166
Cyp27b1	-0.88064690003395	-2.21099024324685	-1.71399367018138	-0.82170889260792
Cyp4f16	0.874040155026799	-3.38868851124842	0.177872729221517	1.42445330285331
Cyp4f37	-0.299334400784319	-6.28610894955789	1.01570212169927	2.05636820713355
Cyp8b1	-1.36922767975532	1.02052072623895	1.6742201740984	0.417770267426277
Cysltr1	0.826570630346237	-0.459143354657659	1.60907062014617	2.68055624854637
Cystm1	-1.06295728772225	-0.801293370248408	-0.0910612746268151	0.848878370474777
Cyth4	-1.65351981235453	-3.83109247104783	-0.512009151718972	0.679131298296652
Cytip	-1.52937442595099	0.454612658201937	0.847383034909666	-0.126678559537115
D130040H23Rik	0.314696364362475	-3.3573447195104	-3.49094068200526	-2.61650801654657
D1Ertd622e	-0.532381429336106	0.607431971856136	0.907274152531381	2.34212690921543
D330045A20Rik	4.63708036323638	4.10722189943645	-2.31256989240029	-3.69176213977591
D3Ertd751e	-0.970550203410276	-1.46378604923861	-0.311571301727064	-1.0753103131141
D5Ertd579e	1.09940596963283	1.15044724700906	0.79262094612858	0.996602101847652
D630045J12Rik	-0.478216474766837	-0.9507334577236	1.43411405850242	0.829800108666755
D930016D06Rik	-1.04342324569033	-2.21126542933217	1.35672319749326	0.668484313453379
Dab2	0.562950364773108	-4.01132164875659	3.12919324928157	2.62275162561246
Dand5	0.138846164738313	0.591712129439297	-1.0104829850349	-1.45586734639842
Dap	1.48523654083521	1.63052779497977	0.297102280566983	0.882851776190119
Dapk1	1.06621351215002	2.19264522063562	0.256903594571535	-1.19975797844498
Daxx	-0.238694857125272	1.01805056965322	-0.663826218438903	1.28422533474233
Dbndd2	-0.600064852515532	-0.93902863163438	-1.41551677568657	-0.719391123856181
Dchs1	-0.813049152789162	-2.33813459935267	-2.72636897769632	-2.71524738551455
Ddit3	1.2489445789803	1.1535642823893	0.913649858341225	2.02574296155599
Ddr1	-3.14294843614987	-4.10476314069292	-3.62163661102559	-0.673310294961552
Ddr2	0.386201274738317	1.99934384862278	-4.06575311550055	1.90981116780215
Ddx1	-2.50982645801383	-2.01289218971559	-0.479367686740318	-1.2628889905845
Ddx4	2.06802056881829	3.41294742876217	2.03152724565436	1.72063856260516
Ddx58	-0.313389379527403	3.29916536046849	0.248839850959698	2.84973086319
Ddx60	0.0800916624762694	2.54384551544851	-3.18649929615657	2.6617455337018
Decr1	4.27755055714053	3.46795468639111	-1.65775247417435	-0.884378990886763
Dennd1b	0.216493947962428	1.11000221400531	0.594505311449048	1.29938865380644
Dennd3	-1.42117459024723	-2.13581276071219	-1.16001875318469	0.927055318093521
Derl3	1.13432626895692	0.345466413803438	-0.846771826174827	-1.43171674834276
Dgka	-2.12627348038956	-3.45817231477778	-1.2499710723816	1.43088512765466
Dgkg	-0.597742753517309	-1.42584002016841	0.69682012767956	1.05843463586849
Dgkh	2.49026442328329	2.26156795793344	1.53899612401769	2.65755270971757
Dgkk	6.44087404672281	6.55123042408563	0.586983695091852	0.865168510488918
Dhdh	-1.75574343352873	-1.83874300574649	-1.32229877230293	-1.99684685705091
Dhh	0.923671191914285	3.71325760057624	-1.42860509575811	1.50150060196113
Dhrs1	-0.00504573460381793	-1.16923770958949	-0.375646784697365	-0.956174438051298
Dhrs3	-1.16012033795457	-2.60957857767434	-1.79769294233091	-2.18720617406902
Diap2	0.984974816490528	1.12311309550118	0.838925901209536	1.42871864602951
Dirc2	0.230327710844901	-1.15546187530672	2.44986942326466	2.8655652026881
Dlg3	5.23506509672495	3.89081401974281	-1.36703247010898	-1.60359490723068
Dlg5	-3.68445412069861	-4.0756890186457	-5.84027124800537	-6.0482760352057
Dll1	-0.108723833779821	2.64073913059166	1.97488975362805	3.07186364601123
Dlx1	0.252444818712357	2.16649592642283	-0.373634600336367	1.2647768784766
Dlx2	3.10955601768178	5.39037818376326	-0.452866690428317	-2.05108119728457
Dmbx1	-3.68520804136762	-2.76218375612833	0.521741525369595	3.35719059832825
Dmpk	-0.81582816322429	-2.3072747923173	0.249379290903488	1.18032718832279
Dmrt2	-2.43713918635065	-4.07834541304308	-1.91673994715281	-3.06584076959091
Dmtn	1.43851807998884	4.85223841408563	-3.15528064019697	2.1094097551756
Dnajb3	5.03041413887766	3.40846053224909	1.15751135543429	-1.03406611461855
Dnajc22	-3.44437630603723	-1.5704937350584	-2.35646260620398	-0.866447678126677
Dnase1l1	0.100794186624273	-1.06883641684767	0.615954552724337	1.64780296441433
Dnase1l3	1.32299351563643	1.30921375630491	0.078618036058648	0.593161401190686
Dnd1	-1.78032487028226	-1.00003973630335	-2.24643545076186	-1.32025919793488
Dnmt3b	-2.43570708999996	-2.58165736667512	-0.482249649329419	-0.7279542961025
Dock10	0.167525367853552	-1.37119850461342	0.516782203643171	1.26206619284041
Dock11	0.459439141532203	0.92301380174185	0.483820951853387	1.16813126144277
Dock9	-1.5486253701723	-1.67205575069597	0.939094468881922	0.634446425257105
Dok2	0.0278874498946428	1.53123538398163	0.0508340488468218	-1.02558699399966
Dok3	-2.02004123145632	-3.04466471365583	-0.755164678280117	-1.69222099878725
Dopey2	0.271401541952829	1.41780502144694	0.29023802692239	2.05204212488622
Dpep2	0.0186760891742058	-0.653122033977956	1.14944333005689	3.16385698276855
Dpp7	-0.404266716502274	-0.66883737094428	0.696867979277296	0.81123812844456
Dpy19l1	0.604470856957841	1.76183306038339	0.101194967184997	0.857547928075088
Dpysl2	0.446224735589045	-0.755205178914581	0.0858781786916176	2.16603720889205
Dram1	5.52336778988373	0.79047386613809	-1.09774333971661	2.33765081149335
Dsel	1.35886224200152	0.889784140261033	2.52005091315059	2.76029414004701
Dtnbp1	1.0367147505551	1.27390967726572	0.241520633789819	1.27357515955032
Dtx3	0.462721406337892	-1.10172257974818	-0.680208924592982	-0.605159586776879
Dusp1	-0.166966624141783	-4.82367737099988	-1.3882176123504	1.10545631084425
Dusp10	0.124963210992023	1.79519333751606	0.38419951355503	-0.81954789965517
Dusp18	7.03981941481042	6.74441265141461	0.653017259324118	0.764473221059958
Dusp22	1.84257491262758	0.870718707088856	1.32850072963397	0.700654289621302
Dusp28	0.836055627675056	1.25272806316912	0.286272711656212	1.37862682776924
Dusp3	-1.21510322678634	-1.26125838360457	0.0917529840310208	1.64710763729807
Dusp7	0.175821749117227	-0.992916161819471	-0.113945119296361	1.33766900581859
Dusp9	0.55322461479072	2.12578213625304	2.24311244305247	1.34593714981456
Dync2li1	1.78628698857296	2.64536856335774	-0.560765671650387	0.934177432958129
Dynlt3	3.19328373558762	3.31569374818352	2.18525681331777	1.96799316967203
Dyrk2	-1.03601649403792	-0.542520218321487	2.08613239449138	2.77987032503436
Dyrk3	-2.78605891074223	-1.13447557903711	1.40683059534822	3.52631495889592
E130311K13Rik	-1.60059622737195	-1.83357876047331	-1.15295875708247	-0.741662653203417
E230029C05Rik	0.0202242807934916	-4.14304356729355	0.41241836975293	1.92060334524085
E2f5	-1.38465177949053	-1.15590840286203	0.9073124606565	0.820130968317654
E430018J23Rik	0.80467992237883	0.689312211039322	-1.04719145992982	-0.742974995959501
Ebi3	-1.22880526259607	-0.880610416342236	0.341126056799958	1.23831960466798
Ece2	-0.22689471197733	0.69134511332522	0.265205231158794	1.06936252915877
Efcab11	1.16633563437805	1.18560305766672	-0.359633841662674	-0.709211765388515
Efhc2	-5.94332035634443	-5.4325126877852	0.224768691092366	-1.38442156351176
Efna1	-3.65394989273908	-3.01077245221424	-5.57950444471749	-1.64162348429665
Efna2	-2.41541904543145	-3.10787719857486	-1.54978657353618	-0.365523566697811
Egfl7	-1.32778536722902	-2.12182495071557	-2.24517464401309	-1.11557099968766
Egfr	8.93499353010265	6.57997918151401	3.63012295417081	5.27602500370401
Egr1	1.55688924299775	1.29362302234752	1.90264076818929	1.52898121416129
Egr2	2.03071997311494	1.20132561043804	3.08437637451887	0.649604497521376
Egr3	1.50839327231503	1.92764792201154	1.20438360344502	0.754776366852549
Ehhadh	-0.455953899139783	-0.750425126422494	-1.74749214858682	-1.74552505452249
Eif2ak1	0.642942529753312	1.45142666826805	-0.0046437776526532	1.8881784076699
Eif2ak2	0.0538738071158083	1.06214099865576	-0.0328988254492037	0.98115956553187
Elavl4	3.08075460863595	3.26728335908111	4.91371445390812	3.28845990485842
Elk3	1.00569632185591	1.19959304675115	1.47989130352253	2.45879563141769
Ell2	-1.01727019542446	-1.20531618321442	0.630660038086833	1.12949651833371
Ell3	0.504015543777169	2.18063577540053	-1.05954646671985	1.91421016013646
Elmod2	1.11149446229827	1.00873199715661	0.247441012717224	1.11868703708396
Elovl2	1.66012464783561	2.85221014139147	-0.190288797714828	1.37699178615149
Elp3	-0.883978574370836	-0.592260801601801	-0.468790170894715	-1.30219823462157
Emb	0.895927911632589	1.24364323425161	1.11018273417167	1.28736147816446
Emilin2	2.35194027934999	1.6034338930811	-1.90758714715985	-2.40792885219595
Emp1	-3.12342054739346	-1.15575878586848	1.75520721457596	5.56511660856886
Emp2	1.18854506073797	-0.606260829775142	0.587351895214565	1.02782814488481
Emp3	-3.07495816568502	-1.92679411814469	-1.48263651463894	-0.941506187240973
En2	9.35770754053618	7.48686719386951	-0.796414238829871	-4.02051556950102
Enah	2.45022353043889	1.89624290867989	2.60667112406584	2.37791131003728
Endod1	0.729018235059494	1.43552077937112	0.382178757926577	0.632922637697013
Enho	-0.431853965212765	-1.20297843530507	-1.67948110373996	-0.734736795809285
Eno1	0.348030977212672	0.77684754244921	0.199020400996883	1.13282141033496
Eno3	-0.851443498032074	-1.00975904292656	-1.37715279060665	-1.25255519374239
Eno4	0.84621381913027	2.18073289703435	0.700426617464642	1.48697235152604
Enpep	2.53325764245055	6.654316369926	-0.301705997326588	-4.20420242470128
Enpp1	-1.56295570921416	-1.09228533315773	-0.0750221438572825	1.25599341737616
Enpp4	0.344620141247642	1.72384632688575	-0.248420835460138	1.56507387246663
Enpp5	2.45409534466476	2.34857096366766	-3.41073134580918	-0.992029354307253
Epb4.1l1	-2.40239184970783	-2.08928437319437	2.0278119608796	2.14339696787849
Epcam	2.00499607290892	1.68324603663426	0.908634014332677	2.54517210131109
Ephb3	1.64934766475201	-1.42479923581725	4.75756507882157	6.62587273564323
Ephb4	-3.44088936902742	-4.62613035236596	-2.86383636769121	-1.20263269437416
Ephx3	3.26585183531582	-2.59722961954237	-5.03902486392343	-4.60635921387865
Eps8l2	1.82017619056498	3.64500316346502	-1.60661985811464	-1.41102319737534
Erbb2	-3.18228348295412	-4.42939171586701	-2.11184682204891	-1.34020637533747
Erdr1	1.66854305730117	1.04282397005206	1.62636609711827	1.38122732530083
Erich3	6.93746300870906	-0.0196882457689768	4.93388550589179	5.90864695393806
Ermp1	-1.04463967023022	-1.26697793700678	-0.440726013582618	-1.34527329259273
Esyt3	-1.54109843319821	-1.76804024103866	0.523700974698307	1.29777079190358
Etl4	5.61654189674576	6.17964722980406	5.3148737491976	4.70659664737502
Etohi1	-3.79589737159031	-4.75843321505085	-6.63607345630979	-4.07638097069919
Etv1	3.18094021803723	3.11941132066241	6.80804093836492	2.47871205089253
Etv3	-1.2304893101989	-2.64849048808043	-0.418526248009365	0.699927724143954
Etv4	-1.31098553109549	-1.39430271305568	0.145446742750828	0.863078728117076
Eva1a	2.06070783222613	0.476674193755258	-1.77050274171193	0.209901846152508
Evi2a	0.585329697218331	0.686057673927719	0.261005320673921	-1.02666787555137
Evi5	1.10738924273824	0.684302713671542	0.807034218785379	0.661724135979655
Exoc1	0.916681459381476	0.807990991425887	0.723177282575955	0.536705281360465
Exoc3l4	-0.484927735588883	-1.33229962873986	-1.99301904931018	-1.07897404308119
Ext1	-0.538510251962602	-1.60778759960324	0.381561352172408	1.05632073887602
F2r	1.82467589655412	2.54019157108726	0.591949544161495	-0.708077138414663
F2rl2	-1.40439210993966	-1.20131785075044	0.0501368384947047	3.76056637204033
F8a	1.49042297289056	0.888583707852163	1.45265497536023	1.09986556469158
F930015N05Rik	3.77414503960944	4.47009950256693	1.92022373875117	3.78084432061561
Faap100	-0.310652317158603	-0.69860494409579	-0.8391497206921	-1.40328450128079
Fam102b	-0.377010597993645	-0.726660339547381	1.17781319751297	1.53505869376352
Fam131a	-0.773115640135213	-4.51495196731464	-1.60201359644466	-1.19067788116183
Fam160a1	5.97505623209846	8.08024856445578	-3.68614644562473	-3.2288912847226
Fam161a	1.95041183609972	0.9188203129946	1.03078469670825	0.788512213928446
Fam168a	0.83705108270685	0.598577717506967	-0.086974435279806	-1.86248725461818
Fam171a2	-0.313346332773762	-0.99369757607824	-2.81553162951214	-4.97730888711275
Fam171b	0.980700537666841	1.4968013178192	-1.12589060192497	0.711836569080881
Fam178a	-0.586649004510428	-2.20348854984342	0.345158340830432	0.757080961354398
Fam189a1	1.88060138229625	4.74925468309603	-1.01216658100232	-2.40787135770028
Fam20c	4.10324780004778	4.17135463159566	2.30128400504617	2.62772566955577
Fam213a	-0.890315896163552	-0.972920204851737	3.13410293256088	3.25511915337746
Fam26f	3.24915342442975	1.2479506550283	0.922285201706373	3.5405510750297
Fam32a	-0.603273617943856	-0.526941427012723	-1.27879846092565	-1.35316844191814
Fam3b	1.49647635937767	1.92076938106269	1.89371562554737	0.832611765787596
Fam46a	1.77453788374044	3.26257799177437	2.04750572723025	2.36990363428582
Fam46b	-2.361415923365	-2.15472410114801	-1.20366766884044	-2.00354986115449
Fam53b	-2.94258879766226	-2.22500419880388	1.39200293979709	1.08250867263941
Fam65a	0.272762985156095	-0.611713219334488	-0.146986907557745	1.30069987129853
Fam73a	-2.34025346759382	-2.31554471456679	-1.10472347768957	-1.36319782629433
Fam83g	2.74869704584982	3.43669374826948	-0.00808976701076787	-1.10924374975529
Fam84b	5.0763881593742	4.13258079816974	2.82630422344172	4.36322518117433
Fam89a	-1.26772235525433	-0.493302488060704	-0.990068477273775	1.83083329729083
Fam8a1	0.127940646395862	-0.963836772093569	-0.165075696209509	1.18460810109401
Farp1	-0.437159969758978	-0.773974890704617	-2.40264439065503	-2.67869242275036
Fastkd1	-1.53361337344002	-1.56534897146961	-0.563882216782799	-1.7498585817972
Fat1	9.59815835782389	7.34482009018862	0.317699473073675	-0.745766996406101
Fat3	2.8937049025693	1.74344090047695	0.262631825978669	1.59521038463683
Fbf1	-1.0242607279345	-0.945945698032583	-0.34422625341106	-0.814411838755825
Fbxl19	-1.20234932661808	-0.589651539608188	-0.727477685001366	-1.37462911082519
Fcamr	-1.36368654659965	-5.12905133243442	-1.59570796926761	2.23438264323824
Fcer1g	-1.69486706816993	-1.17230922090435	2.40488817939778	3.17317474285261
Fcgr2b	-1.60370841442434	-3.37890879204835	-0.513996552269897	-2.94702925926905
Fcgr3	-1.78010911120482	-5.55713931302105	3.46976684367211	4.99162393758286
Fcgr4	-3.15789675243543	-2.31805463486318	1.17942800844512	3.37273416847207
Fcho1	0.99818223993537	1.21341561939489	-1.44334569300673	-0.693313276056167
Fcho2	0.985092094787799	0.310143321524059	0.89502932913828	1.00998034832206
Fermt2	1.04218686509186	2.597873543437	4.0482937465178	3.07302170999144
Fez2	0.600640343370923	0.615509059966242	0.83702791959425	1.17393330631299
Ffar2	-1.48157389959738	-3.7133350985199	-0.811126179926264	0.945773449592952
Ffar4	4.89035346426341	8.54112609854702	0.484208773653967	1.01619858627989
Fgf11	-1.64889107971584	-3.8995613433199	-3.99121876465942	-3.56743412671425
Fgf13	5.57824604794071	3.85681888007774	2.28174532756575	1.90574394947017
Fgf9	-4.95774262252574	-5.68236684027926	-0.550441451115333	2.95686022020133
Fgfbp3	-1.42211635815811	-1.18927264632418	0.228524952221023	3.47516807386134
Fgfr1	-0.322375915710333	-1.15119925319965	1.54154999376813	1.98722180384653
Fgfr3	-2.21902064913956	-2.93679662314011	1.00187108041989	1.16219445135776
Fgfrl1	0.580943922846517	1.61549198278074	0.532333753199582	1.71898237982428
Fggy	3.8646298972128	5.05653667894238	1.21959305187465	2.58036684732743
Fgl2	1.98123666903206	0.930882356669641	0.792457474088632	0.261135633303395
Fgr	5.40031709694292	2.48615806442673	1.74295434392178	2.15968414979734
Fhl2	4.21615527839457	1.53587745947643	-0.000184646683034974	1.99459556609344
Fhod1	0.0411881232451203	-1.0744827256993	-0.423009146010075	-1.23054775434851
Filip1	3.33837094126808	2.55055563112015	0.88184515604845	-1.00618497995525
Firre	-2.50500634542661	-3.22349067206685	2.69331411962485	2.12845390130489
Fitm2	-0.87239788791697	-0.630351530368698	-0.342366151099246	-0.592754569086351
Fkbp14	-3.49970246484089	-0.971970805285954	-3.03229770442473	-1.98522327834055
Fkbp1b	-1.8895376852439	-2.3579912229824	-1.33523828983095	-0.874135637474778
Flot1	0.116599377755475	-3.58431404988812	-0.356074475668264	1.64465969015284
Flrt2	0.834821597050313	0.611150264061552	-0.277701008597064	0.632992354801405
Flt3	0.53965777674081	0.602829053053487	-1.03884414825832	-1.06926968400414
Flt4	1.75543288014296	3.9608575291565	0.468875343766584	2.05826459870593
Fmn1	0.623564781991944	2.3128795773423	2.93971959159548	3.35294626892249
Fnbp1l	-0.627872767756462	-1.81990428544203	0.185633113761903	0.937113606780579
Fndc4	0.447620131624225	-2.43120506821743	0.0264365053637389	0.624954355309424
Fndc5	-0.213345195359018	0.797744714273407	-2.69038956301564	-2.93230970760667
Fndc9	0.358759640454831	1.48446085185999	-0.242434908502847	-0.791783260002057
Fnip1	0.710052420862617	0.729489990616803	0.714397501186641	1.20464897745638
Fos	-0.726024340516275	-3.5732693973873	0.479559614343334	0.72004594889208
Fosl2	1.33156959276362	-1.759336957218	0.561416031778664	3.87522448561729
Foxa1	0	1.42485681412563	1.21238657572052	5.3717696898502
Foxc1	-1.38247751348279	-1.11107532599842	1.00249533221843	1.35101658288488
Foxc2	3.48075448816703	3.50338173971143	4.37262050508378	4.25974807057066
Foxf1	-7.08872904355245	-3.75888069978855	1.96741983557982	4.51054316202865
Foxl1	2.60688635234316	5.37404416973441	2.87534773147935	3.66309555011637
Foxp1	0.960239925007575	-0.800826711727772	0.22654177659903	1.34601424092558
Foxp4	-1.8687316605499	-1.64762382577932	0.237780184634308	1.25585251592073
Fpr2	-1.34555143574756	1.13648110339414	3.08443599878373	3.86194870832223
Frmd4a	-0.121779433317255	1.67139913528763	0.790234094650954	2.21072766586683
Frmd4b	0.0575862276253571	0.904895559981604	0.645595172354851	1.12083817299373
Fry	5.86963492242312	5.27240188134256	-0.444330674264615	-1.48178391538983
Fscn1	1.17338713232538	0.0451687035704029	-1.19109533447995	-0.444708250589877
Fsd1l	2.2616170839839	1.1052887769588	1.31466372385072	1.10786932827683
Fsip1	3.29232015129552	3.82284748650404	1.24531550118661	2.4586902441052
