Gene	SMRT_0hr	NCoR1_0hr	SMRT_6hr	NCoR1_6hr
Chpf	-0.808128692261366	0.024581279303431	-0.437219243375784	0.160580857257902
Chpf2	0.44117642867546	1.23145130240545	0.125760235129309	1.20671844421611
Chpt1	-0.303227193629464	1.00179347912757	1.48720453312716	2.16927911676221
Chrm2	5.3287657910126	5.57614655441926	3.5001577856487	3.01066225080658
Chrna5	4.41425519058973	1.64856382772683	2.19427164134282	3.78230400626269
Chrnb1	-1.50190897535187	-1.6859833678032	-1.21925884269154	-0.718525041288552
Chst1	-6.46097285024289	-5.73599529922024	-8.82093013672267	-0.0918321318088389
Chst11	0.0938127563450519	0.464147535553552	-1.59781699936716	2.39479894809962
Chst14	-1.26276415057317	-0.0346652499242476	-1.85034368480594	-0.129846435703532
Chst15	-1.35896921167665	0.426893261533694	-1.42724671918132	1.70350319596938
Chst2	4.24655983085403	2.78330070706841	-0.087996269705796	3.33068214796813
Chst3	3.80974935026137	1.54563904858133	2.15248282786587	-1.03662592254067
Chst7	0.785109358463055	2.56523728684365	-0.874022102059621	1.96942102751522
Chsy1	-0.0746305851457826	0.185084598227886	-0.0106313785843311	-0.578266757473878
Chsy3	1.05883917612851	1.05178955277924	0.883750643922937	1.82625805347005
Churc1	0.551189822834276	-0.135467172953976	0.599141370471326	-0.359180279019024
Ciao1	-0.764128559322482	-0.302527599199845	-0.834083404047243	-0.40016808191563
Ciart	0.740645463108517	0.799194922585848	1.83798731571803	1.62321808557356
Cib1	0.196906325496242	-0.734236242224561	0.237796104498007	-0.993456880424996
Cib3	3.06962940511256	1.92734234201901	5.28907640815756	2.80377798632551
Cic	0.718738617491898	0.224519011421429	0.539887013606463	0.304484934492422
Cir1	-0.222383884785973	-0.3382209961123	-0.768071274851408	-0.225515960875093
Cirh1a	-0.251776928397758	-0.307607354474467	0.150929371057055	-0.958874226953004
Cisd3	-0.812001251634063	-1.0857998205735	-0.740899066795183	-0.857980091777161
Cit	0.687814668424462	0.211157983465401	0.313649087808036	-0.445702267729091
Ckap2	0.795647662454596	-0.443758808085606	0.72256569661311	-0.650068755484371
Ckap2l	-0.031808547998213	0.10582358544055	-0.666129944243157	-0.334411331089575
Ckb	-0.665563597463113	-0.26169724322115	-1.28300081304168	0.545112342698879
Cklf	0.586321859427222	-0.330571481604635	0.200583066390039	-0.0199974283125056
Cks1b	-0.0650216837281052	-0.855453237731323	-0.0629110328209659	-1.05171495459187
Cks2	0.266657574019324	0.174194917802029	0.47584392820585	-0.00691476856767621
Clcf1	0.359790966373437	-1.37781419919047	0.330514923572072	1.14814149492894
Clcn2	-1.40322762331717	-0.883773256484026	-1.35858572973737	-1.12014808796978
Clcn5	-0.414094157059612	0.285765827352556	-0.457574379823842	1.13084538185524
Cldn1	2.61416939249096	0.364280327798251	2.38665289103736	0.256883676889855
Cldn12	0.42483761436016	1.06472020909453	0.0523767836621448	1.77135431088526
Cldn4	0	1.23355187273772	-1.58949995123411	7.67233353292852
Cldn7	0.614600718519604	-0.627122391698445	2.59406555326566	1.34145591140177
Clec12a	1.24856552318303	2.16757443278691	-0.00350377114407258	2.4553186139931
Clec1a	-0.0215228298332579	0.0630886851744999	0.393993987077409	-0.307287445230495
Clec1b	8.05523736954482	-0.805012764097658	7.57354108934451	-0.30455566323346
Clec2d	0.36356714645453	0.322800116045361	0.193996410701657	0.023481303561028
Clec2i	0.657819317033569	0.130030835686781	0.892086033096116	-1.50004121635979
Clec4a1	-2.64884009674341	4.41944485256835	0.127724037627854	0.159806032753457
Clec4a2	-3.28760570300344	3.52089370083492	-3.67423229988795	0.221546479229433
Clec4a4	-3.61074305471731	2.28419376621211	-2.07631892690305	-2.24394348639527
Clec4b1	-1.55823327830326	2.35401828193758	-3.48197717865734	1.26415149114288
Clec4b2	2.45559140955394	1.19755804834417	-0.104034798505254	-0.447094514715983
Clec5a	1.06127796923008	2.75399530525791	0.97136477614621	3.02257055882916
Clec7a	0.142485796543625	1.74078021759548	1.57862848844532	0.444991093166965
Clgn	2.60967820471232	0.139924084677867	1.70491069109063	-0.178126763528482
Clic1	0.674081670932304	0.253287352977004	0.624713908278596	0.368663411913532
Clic4	0.668737585485942	-0.291143646407759	0.168809051580753	1.15752624792608
Clic5	3.02218365402581	-1.17471436276104	5.29866531723189	-0.980205196410366
Clint1	0.621599834097832	0.071088445674923	0.665065902062703	0.204985381114715
Clip1	0.43670998330382	0.458425079809126	1.12741329382135	1.0081621799971
Clip3	8.56747875202858	-0.747863030481235	6.23071714775528	-4.40984580728377
Clk3	0.253079871517271	0.380181427602405	0.0483932824793066	0.678657171112004
Clk4	0.895076795371128	0.161050449463629	0.605708324976074	-0.0702804490420434
Clmp	-1.00849883495428	-3.3761279426622	-2.72448110264168	0.506704551934841
Cln3	0.392518265890971	-0.0295046562631867	0.351526044621992	2.94065850511707
Cln5	-0.335746178441112	-0.991504010160091	-0.421703330161628	-0.665307697168235
Cln8	-0.328466743483407	-0.890876405433798	0.619068830486971	-2.50221913880472
Clns1a	-0.0250352328941376	-0.104989587890556	0.15895732813494	-0.684042119811683
Clock	0.511708111736901	1.18054925078297	0.18695919798992	0.961015464540843
Clpb	-0.954617282199104	-0.209136413593755	-0.295030712034863	-0.337137928549482
Clptm1l	0.4446605835483	0.534766717905945	0.406494455754443	0.181034641714497
Clspn	-0.374311732818848	-0.154161096306417	-0.611083206723914	-0.232701531703212
Clstn1	-2.46022425962326	-1.4971227191372	-2.42514188120352	-1.14405162998597
Cluh	-0.607009144945405	-0.089240332074405	-0.253313953671296	-1.09114773533197
Clybl	-1.2505690464805	-0.332248439650079	-0.331805034771374	0.827143939327821
Cmas	-0.388538099523933	0.196939003063176	-0.0211758681764118	-0.0751475614295891
Cmc2	0.30076148034766	-0.491277851306262	0.0963184943233786	-0.489511808587439
Cmip	-0.143746173131303	-0.158186025281977	-0.101697869045506	0.81466410721054
Cmpk2	-2.21202203703988	0.846670516960206	0.793021628149348	6.26766490890472
Cmss1	-0.0293631694100443	-0.288959484269212	0.611457880349215	-0.717693997973471
Cmtm3	0.115836797345905	-0.592684918619471	0.311267964434568	-1.36964776751517
Cmtm4	-0.29095589841408	-0.527072946452017	-0.238522502034565	-0.189793919502391
Cmtm6	0.0356857969862373	0.221584444632161	0.176927680101867	1.0749983951634
Cmtm7	0.703304727175723	0.260621181783857	0.953227770766798	0.181292928920145
Cmtm8	-0.85065483017783	0.0624661307978023	-0.290620172180949	0.152159690380606
Cmtr1	-0.452661108798271	-0.534060034899294	0.452484196840624	0.740136085900217
Cmtr2	0.387469446493756	-0.0601562061172978	0.761037240973818	-0.564918309860823
Cmya5	2.38189714357333	2.81931171752523	1.87827249522273	2.2377488663147
Cnbd2	-0.541729605023288	-0.238424688342254	-1.91157445669694	0.868519311406492
Cnih1	-0.322964531576766	0.259426079842795	-0.58851178057933	0.251631395785468
Cnksr3	-1.91649328040346	0.539440622492285	-1.92571576591687	0.920714255590186
Cnn2	-0.0216720546719696	-0.28450947920043	-1.03570658470455	0.0902452836938495
Cnn3	0.745614019865643	-1.57970289677377	0.104885045154924	0.935832173563226
Cnnm1	-0.967262872026238	1.45230499184135	-2.15696937884717	1.80278564596505
Cnnm2	-2.21632935317779	-0.0517169953471045	-2.39006540456587	-0.082154944904064
Cnnm3	-0.404619533436373	0.541476968825891	-0.61437165122055	1.15216661121155
Cnnm4	-0.830660024629032	0.176161008079489	-1.11451089346051	0.772120302774075
Cnot8	0.422449124804415	-0.197896849260582	0.621558169441792	-0.0795724529282041
Cnp	-0.776772207259419	-1.26673272909132	0.457468231193293	-0.378458510187196
Cnppd1	0.0992388290667555	0.433808463748676	-0.472989341581447	0.623164381150438
Cnpy1	6.78420083767264	-1.72209532799409	6.61413835978342	-1.38787267250209
Cnpy3	0.326571261986896	0.360145809816614	0.797753974580873	0.0982403204368561
Cnpy4	0.208455509193245	-0.236567596869213	0.131881613670218	-1.05672143120331
Cntd1	3.37985436621517	0.765055330105254	1.99149544149943	0.221208140445069
Cntln	1.99135797898665	-0.38025592170249	1.4725345598977	-0.377561717749247
Cntn3	3.46932512518039	4.39768674992737	3.75941696081231	4.73045442750762
Cntnap1	-0.862613819917308	-1.53669138565109	-1.57137674807379	-1.88323205046422
Coa3	-0.127461219574007	-0.669151965820557	0.0104121689349175	-0.830681292723014
Coa4	0.721071664241113	0.0679313878080468	1.10620898014594	-0.299363059913268
Coa5	0.118599531067585	0.703023078824305	0.467469626157279	0.400469520803448
Cobll1	8.16407488496811	1.90808757885126	6.56799033222595	1.78645571413562
Coch	-1.50666803979382	2.29192645497777	0.221808095809638	0.178041175782818
Cog1	-0.381661461724886	-0.613271358007047	-0.39977716993348	-0.672612881342676
Cog6	-0.466744415881297	-0.735240190981834	-0.797467062429721	-1.21608004414327
Cog7	0.642419693978288	-0.0386818394973063	0.459328722726599	-0.392669399300944
Coil	-0.503893323262423	-0.904197765688385	-0.0399244300467716	-0.732857632255645
Col11a2	-0.815334974654292	-2.04487487463476	-1.64175079870697	-1.00691616071118
Col12a1	3.60025380948963	0.819999662677102	3.01681951534399	1.13044465611516
Col15a1	-0.730484602810887	0.65318652039112	-1.35514073806722	1.52550387832666
Col17a1	-0.113893786136093	-0.6212695672554	-3.6324002625796	0.736154074913584
Col23a1	1.37385943886415	-3.15363037278117	3.07137809290725	-2.11304878510148
Col25a1	1.66081310754269	0.757717540046125	0.906867371393859	-0.655143393621
Col27a1	-2.13073114400636	1.07485677832947	0.148790841766909	0.507191953831555
Col4a1	4.29411024903913	2.0323195177795	4.01678436619124	2.34542159504374
Col4a2	4.07071726502966	2.14527962054251	3.46215054178129	2.61828641467658
Col4a3bp	0.234188471802147	0.640310299034233	0.0834549270377895	0.116521715074507
Commd1	0.237520102039845	-0.220362062230668	0.692905558470383	-0.0622333000777238
Commd10	0.456376788921717	-0.283320242263594	0.260662381218168	-0.18709663428811
Commd2	-0.401599477919935	-0.260820202009821	-0.625283049776782	-0.538554245284828
Commd6	0.375194839157578	-0.665870093958548	0.263543028741146	-0.936711666652859
Commd8	1.09367802688474	0.865942650483322	1.36273409134934	0.271087946585574
Comtd1	-0.58196416754771	0.912364715190168	-0.814430130536878	0.682700969199393
Copg2	0.36689825459654	-0.122912689537212	0.816584672166744	-0.0488832146667648
Cops3	0.551200617734082	-0.487249296635321	0.601640016894563	-0.592352800314976
Copz2	-1.29629260242649	-1.66097552823019	-0.968450855750069	-1.20587133275667
Coq10b	-0.0661785861574172	0.609852053313779	-0.104015183138492	0.875510771414154
Coq2	1.1170619927566	0.149090361969086	1.45174623280985	0.240039640013663
Coq4	-0.781803157149079	-0.143153869381549	-0.530619736514316	-0.380585499420928
Coq6	-0.107459555211173	-0.780065495900042	0.126967193120971	-0.967746051540725
Coro2a	-1.24524277530245	0.59397236462738	-0.873776365814708	1.57976653648798
Cox10	0.617469200276598	-0.0621283547391651	1.00665364659476	-0.437030776572394
Cox15	-0.580218356714312	0.0759462023395474	-0.0966922313192691	0.461260161428304
Cox18	0.494381688882715	0.51627519942431	0.838691977534438	0.854149817950411
Cox20	0.374296360067396	0.483164859986917	0.077075925549289	0.689618354158785
Cox6b1	0.415418771004588	-0.45376331272443	0.506026634713646	-0.0811440383952102
Cox6b2	3.91370779674806	-1.50315482260473	5.06103811868928	1.42265147165575
Cox7a2l	0.632278487439922	0.0316707581779117	0.24035679052242	0.180161557771103
Cox7c	0.515893275587895	0.202663487580403	0.637316853123578	0.482366229210611
Cp	0.423964853957554	0.952711316641624	-1.34657435633235	3.34062779640919
Cpd	-0.325900605460625	-0.280533236073304	-1.58783926276924	-0.697357161856099
Cpeb2	1.0228945763771	1.4957951442765	0.34845114534399	1.88736006362394
Cpeb3	-0.55255850696352	1.20999129600775	1.55023975811532	1.29119885260502
Cpeb4	0.690816775810704	0.207065165147706	-0.293061799948386	1.32376745931062
Cpm	-2.20436128490471	-1.34549133183455	-0.352524794765511	-0.591707639877528
Cpne1	-0.566937891932005	-0.333574758988828	-0.238600136398305	-0.241852950744549
Cpne3	0.845642585045364	0.101621579004611	0.0555430829876425	0.210594269826264
Cpne8	2.59658364405348	2.51285039322496	1.70098688403425	3.42144807284732
Cpox	-0.268605188840927	0.00386181975437481	-0.051706693977291	-0.62946106550711
Cpped1	0.243589103573454	0.140514509322783	0.63592688748289	-0.12890353127287
Cpq	0.726931379150833	-0.0125308097608052	0.705670509912078	2.08003419624441
Cpsf3	-0.0131782078227873	-0.154570579269641	0.303105526153883	-0.853960094424534
Cpt1a	-1.35645275581618	0.385291981662436	-1.13877579419082	1.50999288223218
Cpt1c	5.35396907782702	-1.54538863003689	4.89916385353831	0.459987527222243
Cptp	-0.0435467336626612	-0.171672562567518	0.18220275475131	1.0130017552978
Cr1l	-0.0942789929455119	0.450516817359711	-0.653684984700777	0.168810462121207
Cracr2b	-1.96866971847335	-3.12771308536022	-0.513728585942396	0.528833012385609
Crat	-0.626949612114934	-0.372621991723226	-0.573127524040595	-0.302143598053777
Creb3	0.450127214572234	0.220738088071396	0.406501152783204	0.739633344237427
Creb3l1	-0.834936965393896	-0.950162545896206	0.455585373894649	3.61944994694256
Crebrf	0.420223979598419	-0.310250136453626	0.553202279341984	0.735583727274157
Crebzf	0.736750329953049	0.265804779311158	0.295107129628004	-0.0295519880961168
Creg1	0.0865604855343318	0.997376048690699	-0.0503794040263512	1.42214468860712
Creld1	-0.925321294200008	-0.0748460532585335	-1.12219535740841	-0.224503010593211
Creld2	-0.323907007819734	-0.00464122731369077	-0.655635034058139	0.31825839340227
Crim1	0.364519038668427	0.530436289936208	0.322383728222643	0.98960366719107
Crip1	0.377271809042286	-0.340404440637948	0.580904422687063	0.0126657427627319
Crip2	0.313994084300134	-1.85114781277493	0.699771210328168	-1.43190049520252
Crk	-0.281320094534701	-0.611381393174494	-0.565375458422632	-0.339304214581289
Crlf2	0.814445076927562	0.221571189700238	0.305105380731786	0.377585944312123
Crlf3	-0.452990458618638	-0.714290493485342	0.316830360366991	-0.785853380558877
Crocc	-0.460790231302542	-0.573403230378369	-0.973727119864307	-0.681014204277466
Crot	-0.489048797768056	0.517266092720668	-2.26642140923187	1.9733873752291
Crtap	0.0560289209386073	1.17988489841352	0.0598381855523229	1.12981886267196
Crtc1	-0.386838953879929	-0.524478036080608	0.194302352515862	-1.25963659676913
Crtc2	-0.044090224747826	-0.62423532763211	0.35128181696247	-0.693024493877477
Cryl1	0.51649642319753	0.737133502464175	0.967658623960161	0.934238188826423
Cryz	-0.0614231091965175	-0.696401525827495	-0.244286235197168	-0.863278135682947
Cryzl1	-0.494007192708004	-0.383661416041275	-0.867551111844842	-0.280265304810198
Cse1l	-0.342849637459761	-0.0138206879715844	-0.600306704288554	-0.214179366836824
Csf1	1.15960960711083	-1.21569107399078	2.42368198238412	2.14881590858741
Csf1r	-5.39162548069433	-1.14762244292794	-4.89281083479366	-4.27076562316421
Csf2	2.5313132570449	0	5.13678075173604	-0.787142249646142
Csf2ra	1.28691755580592	0.448047008414282	0.893428596877491	1.00925869356782
Csf2rb	0.466968699091951	-0.169627957835343	1.62543613118962	0.355087248746662
Csf2rb2	-1.7459863593817	-0.391328392060137	-0.998677692715326	1.35837391047962
Csgalnact1	0.0678548579226934	7.29502451912357	0.0934563104226696	4.57950875095028
Csnk1d	-0.693360829778684	-0.242549490261757	-0.490392093079643	-0.105013357871242
Csrnp1	-1.54105700364552	1.76583575951813	-1.28661017227802	2.36877736783916
Csrnp2	-0.220155339248233	-0.349490240252562	-0.706418539184824	0.309448791635472
Csrp2	2.3433388097865	-0.0916496918355573	3.8374927778099	0.868103331004902
Csrp2bp	-0.702458595810093	-0.0708453835851836	-0.436189345777435	0.0773799031873264
Cst3	-0.29633985139037	0.401196860116687	0.352325809997312	0.925493757238639
Cstf1	-0.621092727668719	0.0280046006751935	-0.355919139181953	-0.272957727407033
Ctage5	0.294052884000071	0.246066795048724	0.711881072842431	-0.0708333162791079
Ctbp2	-0.745496026365925	-0.251733815077041	-0.787775006134566	-0.708430547739684
Ctc1	0.433768358387341	-0.766781785211204	0.436549759948016	-1.06878916531636
Ctdnep1	-0.53196751958162	-0.396767916410729	-0.668318214879696	-0.18032645755986
Ctdsp1	-0.188776240777663	0.227093251924416	-0.604384737811719	0.586062256176269
Ctdsp2	-0.158560414392851	0.513256704976499	0.00780056282012467	0.885286621195584
Ctgf	0.595872860843974	2.01107262870337	2.4118876587752	4.2032845656035
Cth	1.60622415097864	-0.21122548365976	0.502711077582208	0.293829738751625
Ctif	-0.113197213686704	-0.193833488877135	-0.211067500729776	0.852075960261999
Ctla2b	1.83824219488953	0.662878890949767	1.79151519156546	1.60777294191549
Ctla4	3.12806140505887	2.85613679748751	0.936699443700135	3.97446077743952
Ctnnal1	-0.614853660639852	-2.61062848269831	0.783961719930642	-0.469881746174022
Ctnnd1	-0.0292659335408256	0.855940981654544	0.0647459484275605	-0.904540325544853
Ctnnd2	6.36196035589955	2.10786716123662	6.6293482692091	3.66565709887507
Ctns	-0.566804441395284	-0.602337464924258	-0.423123873339175	-0.420767950702709
Ctps	-0.526189041269808	-0.215431128834441	-0.424036591057905	-0.707513040881767
Ctsa	-1.10470267325305	0.694118127018404	-1.46076171821729	0.70611785868437
Ctsb	-0.287930556700934	0.186790053744054	-0.848034091698422	1.04471253902165
Ctsc	0.645595912756657	1.05566111199536	0.062133226390294	0.971237410381179
Ctsd	-1.26067493751217	1.40976672301217	-1.40334523626682	1.25852098746206
Ctsh	-1.07038246917197	0.0977800466109131	-0.801544850350362	0.458382674535614
Ctsl	0.835598963261151	0.74594049601446	0.769671679451598	1.71581216705857
Ctso	-0.383434733693187	-0.263519359763322	-0.45589679516959	-0.173429727535391
Ctss	-0.187144599576901	1.34223100168885	-0.0476544709465862	1.70064401271503
Ctsz	-0.865144770587399	0.151065836873216	-1.05170990073825	0.0751908198191335
Cttn	0.620169625023057	-4.4753544583499	0.507226731882432	-4.31681832519759
Cttnbp2nl	0.16931670066621	0.492831229711039	-0.432897956868843	0.851918359036568
Ctu1	0.261147721609653	0.0702162704915229	0.880405000875512	-0.626684907115947
Cubn	1.11176647806316	3.02473979001541	1.97139549989825	4.15375939519239
Cuedc1	0.522218540774265	-0.334549184975395	-0.136175304580515	-0.849122566987122
Cuedc2	-0.990613101322029	-0.544304801224931	-1.08784053788926	-0.561149745170159
Cul7	-0.353401071150335	-1.12963109418819	-0.420084505775736	-0.969043977421606
Cuta	0.0566122009658494	-0.10102180590776	0.442943603656022	0.772064818114914
Cux2	-5.92236339524915	-1.52934576491976	-3.42939273376461	0
Cwc22	-0.59472570548899	-0.0890886222543869	-0.425605674907989	-0.100842181499302
Cwc25	-0.39389505427392	-0.731153319478024	-0.25461267177436	-0.422565650472209
Cwc27	0.338963581701107	0.162601133289887	0.738784613045865	-0.225589292758283
Cwh43	2.72579729020623	-0.217997696612334	1.01940955614248	3.15519259263098
Cx3cl1	-0.800279957775054	1.91473698336695	0.270104063012262	0.310378635835878
Cxcl10	-0.0238301071243268	-0.271494095212489	-0.476799625812346	3.18111781572439
Cxcl11	1.54733355314759	0	-0.729928789034751	5.07502003282231
Cxcl13	0.0937842952243057	0	1.87157066315713	4.98736827177049
Cxcl16	0.524541420279951	1.06220485524413	0.245593821093313	0.432751099839431
Cxcl2	3.53387816006213	5.14664929019784	3.79346415890878	6.04951276434902
Cxcl9	-1.04531593661999	-0.0395681894501477	-0.371833708990534	3.20388704652717
Cxcr3	-0.232925502930371	-2.17628814475513	1.59930522800668	-1.40801069819889
Cxcr4	2.33969120257696	1.40688308423406	1.55538765161981	0.989529098799939
Cxcr5	-1.21115518638743	-1.71958112591508	-0.0448809192243069	1.61876998717747
Cxx1a	1.20791351123886	1.36572186165103	-0.80115436705239	0.394466709746314
Cxx1b	1.14779968999064	0.673487995111136	0.204746286867576	-0.230121905445493
Cxx1c	0.658145898290868	0.690409173341297	0.484626361643655	1.50649680651366
Cxxc5	-0.786505346291719	0.287241601075818	-1.08580316495764	-0.460776438564729
Cyb561d1	0.516947964309222	0.827065666255498	0.440877704653643	0.513869858609361
Cyb5a	0.837866741342979	-0.0512986497266222	0.934825362448633	0.795514714179884
Cyb5d2	-0.814116733581422	-0.409006416426847	-0.801095263603637	-0.103732593039094
Cyb5r1	-1.21571581671192	0.623580587576293	-1.43064382630206	0.46738560518773
Cybb	-0.54144393162451	1.98258023739819	1.73257804959544	4.0305044242034
Cyc1	-0.661447619085849	-0.286050150507359	-0.344849343818703	-0.425504344797977
Cyfip1	-0.0760091927332705	-0.0557724768843156	-1.03586336541769	1.18955045254226
Cyfip2	0.800569677456322	-0.0472773590964456	2.02111107453753	-0.185564708440986
Cyld	0.53568183290618	0.0565810630196281	0.742240376249139	0.28139188492541
Cyp1b1	2.36712991094365	-1.14370411321784	0.460757224309241	-0.322007218452101
Cyp20a1	0.484129136280706	0.504332992109657	0.124538221625736	-0.033607903540782
Cyp26b1	0.627858443233357	1.66280518515653	2.27037234429749	1.19283307294805
Cyp27a1	0.927419685792294	0.7280672120563	2.10474167878529	2.41027011057166
Cyp27b1	-0.88064690003395	-1.71399367018138	-2.21099024324685	-0.82170889260792
Cyp2r1	2.6621238995009	0.218925122075168	2.13190831510448	0.0152355757874917
Cyp2s1	0.83426210129977	-0.363582803422005	0.171486495754524	-0.231261578278472
Cyp4f13	0.928778163390491	0.502522188516952	0.395167331412904	0.498459937870653
Cyp4f16	0.874040155026799	0.177872729221517	-3.38868851124842	1.42445330285331
Cyp4f37	-0.299334400784319	1.01570212169927	-6.28610894955789	2.05636820713355
Cyp4v3	0.751961442532672	-0.264758926695392	0.104362388234398	0.0635038111569824
Cyp51	0.759124629487309	0.893354176668575	0.275371787351443	0.41067440259118
Cyp8b1	-1.36922767975532	1.6742201740984	1.02052072623895	0.417770267426277
Cysltr1	0.826570630346237	1.60907062014617	-0.459143354657659	2.68055624854637
Cystm1	-1.06295728772225	-0.0910612746268151	-0.801293370248408	0.848878370474777
Cyth1	-0.818515545766058	-0.483499091100294	-0.788313370068302	0.971438009634507
Cyth3	0.00978247002305537	-0.0507906495515197	-0.766307185215916	0.3863960975845
Cyth4	-1.65351981235453	-0.512009151718972	-3.83109247104783	0.679131298296652
Cytip	-1.52937442595099	0.847383034909666	0.454612658201937	-0.126678559537115
D030028A08Rik	-1.33431253278858	0.0845453905393596	-0.541985435434546	-1.34202450729774
D030056L22Rik	-0.610715237846226	-0.493653284549206	-0.647739177191089	-0.22403471178811
D10Jhu81e	-0.0612349674120932	-0.0243309604848124	0.160000652924506	-0.800461655691422
D11Wsu47e	-0.906679079273093	-0.523016818238649	-0.70260298718723	-0.341272356945112
D130017N08Rik	1.20272406877185	-0.164070778229441	0.400003556940775	-0.6070115781629
D130040H23Rik	0.314696364362475	-3.49094068200526	-3.3573447195104	-2.61650801654657
D15Ertd621e	0.432409005941267	0.364240328168706	-0.15082466297637	0.4502814709625
D17H6S56E-5	0.1298812765072	-0.0455393126714257	0.149497840600721	0.239559302325691
D17Wsu92e	-0.611582091576605	0.0610902643390546	0.179362878204495	0.87687136676886
D19Bwg1357e	-0.618782411910185	-0.000874803696451252	-0.467890132685129	-0.586745928943861
D1Ertd622e	-0.532381429336106	0.907274152531381	0.607431971856136	2.34212690921543
D2Wsu81e	-0.7605939129962	-0.23466676873879	-0.400169536225252	-0.594124251420622
D330045A20Rik	4.63708036323638	-2.31256989240029	4.10722189943645	-3.69176213977591
D3Ertd254e	-0.494536607990485	0.568218842760073	-0.948485381033794	0.423391095288567
D3Ertd751e	-0.970550203410276	-0.311571301727064	-1.46378604923861	-1.0753103131141
D430020J02Rik	0.778042480372027	-0.571764113469821	0.212284836974964	-0.601233224110773
D5Ertd579e	1.09940596963283	0.79262094612858	1.15044724700906	0.996602101847652
D630045J12Rik	-0.478216474766837	1.43411405850242	-0.9507334577236	0.829800108666755
D730005E14Rik	0.214893320779945	0.281607775289304	-0.841238557495764	0.30039195407029
D930015E06Rik	0.0469150409909904	-0.415530082615707	-0.457436454947137	-1.22071940761683
D930016D06Rik	-1.04342324569033	1.35672319749326	-2.21126542933217	0.668484313453379
Daam1	-0.834604004418836	-0.0804636847868183	-0.848420358858023	-0.42024958580783
Dab2	0.562950364773108	3.12919324928157	-4.01132164875659	2.62275162561246
Dag1	-0.546512970592441	0.43774060951025	-0.344257943543802	1.18629425709917
Daglb	0.074880406541883	0.179851309755752	-0.184318738068053	-0.964351779862893
Dand5	0.138846164738313	-1.0104829850349	0.591712129439297	-1.45586734639842
Dap	1.48523654083521	0.297102280566983	1.63052779497977	0.882851776190119
Dap3	-0.614426043153812	-0.830399854948732	-0.542775959444702	-0.97614811061517
Dapk1	1.06621351215002	0.256903594571535	2.19264522063562	-1.19975797844498
Dapk2	1.48433251138603	0.41875454481072	1.94300281027445	-0.404639118552462
Dapk3	0.148308251554046	0.215576967107713	0.211245162826545	0.139483704308195
Dapp1	0.0369242824913546	0.0154764459421061	-0.230613113643334	0.674098079178906
Dars2	-0.692205102871384	-0.319188053385922	-0.679729054262848	-0.336167294395281
Daxx	-0.238694857125272	-0.663826218438903	1.01805056965322	1.28422533474233
Dbf4	0.285940575287592	0.662659226184683	0.127826484589802	0.158866636250191
Dbi	0.814825056700704	-0.0884050211161269	0.66405724756339	0.119249580359924
Dbndd2	-0.600064852515532	-1.41551677568657	-0.93902863163438	-0.719391123856181
Dbnl	0.448364756407723	-0.254761372943524	0.864237821140135	0.507843978925297
Dbt	0.033808222693729	-0.435025101457433	0.305800438432312	-0.9735576204491
Dcaf12	-0.470917472737959	-1.01072918600286	0.260281100421902	-0.940350174443389
Dcaf4	-0.42124246602341	-0.453570780628816	-0.617001830787824	-0.915598847399114
Dcaf6	0.5161518658156	0.196325772869165	0.853569816248954	0.905572666992001
Dcaf7	-0.317616011642869	-0.743478018132348	-0.0102078218677761	-0.703265356377794
Dcbld1	-0.0372691783840768	0.725906012907493	0.116286763741191	1.61957832391958
Dcbld2	0.7801265997473	0.808794151123149	0.505458160852087	0.887584081504088
Dchs1	-0.813049152789162	-2.72636897769632	-2.33813459935267	-2.71524738551455
Dck	0.113661348478532	0.0749218804357738	0.496804328020017	1.43293996396232
Dclre1b	0.416815402941308	0.352309450998358	0.787640228171409	-0.0959577147707894
Dcp2	-0.747648869042587	-0.0552540703397274	-0.331475014872244	0.571444752492277
Dcps	-0.336125963369647	-0.667350720177514	-0.170014011461055	-1.16975159333636
Dctn6	-0.121264910996004	-0.569167153031789	0.0826118680624432	-0.710098207629374
Dctpp1	0.0260551614575675	-0.315627234102069	-0.617185338645346	-0.301420086416178
Dcun1d1	-0.837095737450379	0.631988549285968	-0.78600809891706	0.524932474204385
Dcun1d3	-0.0121872856611245	-0.0577073225118967	-0.0807900504794835	0.791411585395821
Dcxr	-0.0369700829848156	-0.936841573805122	-0.854225390846914	-0.0358042694694902
Ddah2	0.446621231302235	-1.79211487488583	0.344307380352991	-0.480359648343511
Ddb1	-0.704709421727403	0.0446405861499296	-0.491780402423407	-0.37343980850812
Ddhd1	0.189059649245118	0.489265623577844	0.67580760059351	0.868596321447922
Ddit3	1.2489445789803	0.913649858341225	1.1535642823893	2.02574296155599
Ddr1	-3.14294843614987	-3.62163661102559	-4.10476314069292	-0.673310294961552
Ddr2	0.386201274738317	-4.06575311550055	1.99934384862278	1.90981116780215
Ddrgk1	-0.65357615227926	-0.193907211996084	-0.816940452526317	-0.202394008602913
Ddx1	-2.50982645801383	-0.479367686740318	-2.01289218971559	-1.2628889905845
Ddx11	0.0228592097930179	-0.337528766837707	-0.741428472953975	-0.332239586810813
Ddx19a	0.197100714746528	-0.711179329116696	0.347008545653319	-0.556414785444112
Ddx27	-0.749214731185453	-0.0218318886453411	-0.521845955450414	-0.413849337757779
